Date,Open,High,Low,Close,Adj Close,Volume
2016-03-18,48.900002,49.189999,48.055000,48.779999,48.779999,6147400
2016-03-21,48.570000,49.525002,48.474998,49.360001,49.360001,5667000
2016-03-22,48.560001,50.174999,48.514999,49.799999,49.799999,5300600
2016-03-23,49.535000,49.645000,48.275002,48.615002,48.615002,6435600
2016-03-24,47.825001,48.689999,47.650002,48.599998,48.599998,5292600
2016-03-28,49.090000,49.099998,48.189999,48.424999,48.424999,5391000
2016-03-29,48.160000,50.849998,47.924999,50.740002,50.740002,7491400
2016-03-30,51.665001,52.455002,51.169998,51.500000,51.500000,8745200
2016-03-31,51.384998,51.959999,51.035000,51.200001,51.200001,4938400
2016-04-01,50.419998,52.965000,50.134998,52.904999,52.904999,6792600
2016-04-04,52.825001,53.000000,51.935001,52.250000,52.250000,5693000
2016-04-05,51.055000,51.660000,50.580002,50.845001,50.845001,6118400
2016-04-06,51.000000,53.320000,50.950001,53.279999,53.279999,7587000
2016-04-07,52.375000,52.634998,50.314999,50.980000,50.980000,10509400
2016-04-08,51.904999,52.264999,50.330002,50.860001,50.860001,6926800
2016-04-11,51.520000,52.275002,50.275002,50.314999,50.314999,5710800
2016-04-12,50.410000,51.840000,49.470001,51.490002,51.490002,7601000
2016-04-13,52.744999,53.755001,52.535000,53.500000,53.500000,6757600
2016-04-14,53.514999,54.125000,53.115002,53.535000,53.535000,4635000
2016-04-15,53.360001,53.740002,52.720001,53.125000,53.125000,3462200
2016-04-18,52.685001,54.020000,52.580002,53.910000,53.910000,4195800
2016-04-19,54.450001,54.500000,52.125000,52.980000,52.980000,6607600
2016-04-20,52.910000,53.825001,52.419998,53.110001,53.110001,4490400
2016-04-21,53.080002,53.680000,52.404999,53.125000,53.125000,5561400
2016-04-22,51.084999,51.775002,49.490002,50.720001,50.720001,8388400
2016-04-25,50.165001,50.709999,49.965000,50.680000,50.680000,4039600
2016-04-26,50.974998,51.285000,49.509998,49.985001,49.985001,4554800
2016-04-27,48.470001,49.095001,47.529999,48.785000,48.785000,7625200
2016-04-28,48.945000,49.785000,46.720001,47.055000,47.055000,6698800
2016-04-29,46.895000,47.279999,45.150002,46.305000,46.305000,7969200
2016-05-02,46.595001,47.744999,46.025002,47.529999,47.529999,4917400
2016-05-03,46.535000,47.160000,45.840000,46.264999,46.264999,6081800
2016-05-04,45.415001,45.884998,44.990002,45.349998,45.349998,6464400
2016-05-05,45.779999,46.119999,45.005001,45.325001,45.325001,5999000
2016-05-06,44.599998,46.020000,44.474998,45.980000,45.980000,6524600
2016-05-09,46.025002,47.014999,45.959999,46.384998,46.384998,4939200
2016-05-10,46.880001,48.360001,46.639999,48.330002,48.330002,4853400
2016-05-11,48.095001,48.520000,46.939999,47.009998,47.009998,5294400
2016-05-12,47.380001,47.465000,45.380001,46.349998,46.349998,7697600
2016-05-13,46.320000,47.080002,45.575001,45.790001,45.790001,6498600
2016-05-16,45.974998,48.060001,45.924999,47.555000,47.555000,4887200
2016-05-17,47.500000,47.834999,45.395000,45.730000,45.730000,7801200
2016-05-18,45.474998,46.994999,45.160000,46.250000,46.250000,9915400
2016-05-19,45.685001,46.070000,44.525002,45.520000,45.520000,10587400
2016-05-20,46.075001,47.580002,45.994999,47.040001,47.040001,5223000
2016-05-23,47.160000,47.689999,46.715000,46.810001,46.810001,3622000
2016-05-24,47.615002,49.825001,47.580002,49.674999,49.674999,6250200
2016-05-25,50.244999,51.174999,49.965000,50.744999,50.744999,5868600
2016-05-26,50.915001,51.355000,50.509998,51.169998,51.169998,3969600
2016-05-27,51.255001,51.980000,51.250000,51.939999,51.939999,4454000
2016-05-31,52.224998,52.494999,51.474998,52.250000,52.250000,4706200
2016-06-01,51.775002,52.605000,51.634998,52.270000,52.270000,4189000
2016-06-02,51.915001,52.595001,51.099998,52.564999,52.564999,4360800
2016-06-03,52.264999,52.360001,50.830002,51.845001,51.845001,6480400
2016-06-06,52.080002,52.814999,51.860001,52.400002,52.400002,3583200
2016-06-07,52.570000,52.650002,51.930000,52.029999,52.029999,3212800
2016-06-08,52.314999,52.590000,51.700001,52.259998,52.259998,3427600
2016-06-09,51.634998,52.185001,51.334999,52.029999,52.029999,4155400
2016-06-10,50.630001,50.889999,49.715000,50.279999,50.279999,6740000
2016-06-13,49.435001,50.224998,48.799999,48.990002,48.990002,4960400
2016-06-14,48.590000,49.494999,47.900002,49.014999,49.014999,5905400
2016-06-15,49.334999,49.494999,48.305000,48.575001,48.575001,4432400
2016-06-16,47.860001,49.115002,46.889999,48.924999,48.924999,6848400
2016-06-17,48.724998,48.724998,46.924999,47.250000,47.250000,6959200
2016-06-20,48.945000,49.564999,48.029999,48.099998,48.099998,5801800
2016-06-21,48.395000,48.884998,48.055000,48.580002,48.580002,3600600
2016-06-22,48.720001,49.525002,48.125000,48.264999,48.264999,4304000
2016-06-23,49.384998,50.320000,48.775002,50.299999,50.299999,5356600
2016-06-24,45.000000,47.174999,43.799999,44.139999,44.139999,13562600
2016-06-27,43.134998,43.195000,40.900002,41.570000,41.570000,9831800
2016-06-28,42.834999,44.235001,42.794998,44.174999,44.174999,8311200
2016-06-29,45.255001,46.794998,45.169998,46.470001,46.470001,8686000
2016-06-30,46.750000,48.215000,46.299999,48.160000,48.160000,6908800
2016-07-01,48.075001,49.404999,48.020000,48.820000,48.820000,5476000
2016-07-05,48.189999,48.279999,47.180000,47.955002,47.955002,5455800
2016-07-06,47.299999,49.189999,46.834999,49.084999,49.084999,7228200
2016-07-07,49.305000,49.900002,48.875000,49.549999,49.549999,5259600
2016-07-08,50.285000,51.959999,50.150002,51.840000,51.840000,6251800
2016-07-11,52.430000,53.330002,52.380001,52.724998,52.724998,5943600
2016-07-12,53.705002,53.980000,53.345001,53.555000,53.555000,4824600
2016-07-13,53.990002,54.020000,53.145000,53.180000,53.180000,5267200
2016-07-14,54.235001,54.549999,53.855000,54.259998,54.259998,4579400
2016-07-15,54.610001,54.705002,53.625000,53.955002,53.955002,3559000
2016-07-18,54.099998,55.340000,54.055000,55.029999,55.029999,3494200
2016-07-19,54.500000,54.959999,54.169998,54.459999,54.459999,3277800
2016-07-20,55.294998,56.660000,55.134998,56.325001,56.325001,3780200
2016-07-21,56.494999,56.790001,55.509998,55.990002,55.990002,4700200
2016-07-22,56.119999,56.849998,55.570000,56.639999,56.639999,3616800
2016-07-25,56.514999,56.695000,56.099998,56.689999,56.689999,3176800
2016-07-26,56.634998,57.480000,56.000000,56.880001,56.880001,5681400
2016-07-27,58.275002,58.485001,57.305000,57.990002,57.990002,5440200
2016-07-28,58.310001,58.840000,57.759998,58.619999,58.619999,3630000
2016-07-29,59.040001,59.490002,58.470001,59.005001,59.005001,4276400
2016-08-01,59.150002,60.384998,58.930000,59.930000,59.930000,4388200
2016-08-02,59.674999,59.845001,57.435001,58.580002,58.580002,6712800
2016-08-03,58.450001,59.165001,58.334999,59.134998,59.134998,3555600
2016-08-04,59.119999,59.834999,58.685001,59.665001,59.665001,3501200
2016-08-05,60.630001,61.775002,60.375000,61.389999,61.389999,5145000
2016-08-08,61.494999,61.529999,60.584999,61.195000,61.195000,3162600
2016-08-09,61.299999,62.165001,61.200001,61.599998,61.599998,3325800
2016-08-10,61.645000,61.740002,60.625000,61.125000,61.125000,3655000
2016-08-11,61.700001,62.299999,61.365002,61.915001,61.915001,2860400
2016-08-12,61.549999,62.029999,61.369999,62.029999,62.029999,2844800
2016-08-15,62.250000,63.224998,62.189999,62.810001,62.810001,2385600
2016-08-16,62.445000,62.500000,61.735001,61.820000,61.820000,2608200
2016-08-17,61.820000,62.154999,60.790001,62.110001,62.110001,3743200
2016-08-18,61.915001,62.410000,61.599998,62.169998,62.169998,2364800
2016-08-19,61.830002,62.485001,61.310001,62.084999,62.084999,3067400
2016-08-22,61.790001,62.544998,61.470001,62.145000,62.145000,3051800
2016-08-23,62.900002,63.259998,62.470001,62.514999,62.514999,2610600
2016-08-24,62.424999,62.695000,60.724998,61.310001,61.310001,2966600
2016-08-25,60.825001,61.580002,60.615002,61.020000,61.020000,2435200
2016-08-26,61.099998,62.480000,60.200001,61.314999,61.314999,4471400
2016-08-29,61.349998,62.035000,61.314999,61.485001,61.485001,2076400
2016-08-30,61.259998,61.775002,60.310001,60.930000,60.930000,2739600
2016-08-31,60.665001,60.939999,59.974998,60.770000,60.770000,2984000
2016-09-01,60.810001,61.410000,59.910000,61.040001,61.040001,3581400
2016-09-02,62.125000,62.494999,61.105000,61.755001,61.755001,3780800
2016-09-06,62.125000,62.950001,61.700001,62.900002,62.900002,2749400
2016-09-07,63.095001,63.369999,62.345001,63.014999,63.014999,2419800
2016-09-08,62.500000,62.535000,61.455002,61.935001,61.935001,2919400
2016-09-09,60.424999,60.799999,57.240002,57.240002,57.240002,6704800
2016-09-12,56.380001,60.570000,56.275002,60.174999,60.174999,5443800
2016-09-13,59.369999,59.939999,57.845001,58.755001,58.755001,5221200
2016-09-14,58.904999,60.500000,58.845001,59.509998,59.509998,4647000
2016-09-15,59.599998,62.564999,59.549999,62.270000,62.270000,5494200
2016-09-16,62.115002,62.410000,61.299999,62.200001,62.200001,3396800
2016-09-19,62.674999,63.264999,61.055000,61.384998,61.384998,3819600
2016-09-20,62.000000,62.500000,61.439999,61.724998,61.724998,3157600
2016-09-21,62.500000,63.805000,61.445000,63.520000,63.520000,5775000
2016-09-22,64.709999,65.279999,64.480003,65.004997,65.004997,3254200
2016-09-23,64.800003,64.834999,63.540001,63.834999,63.834999,3044400
2016-09-26,62.735001,62.959999,61.939999,62.250000,62.250000,3411800
2016-09-27,62.180000,64.129997,61.939999,64.014999,64.014999,3454200
2016-09-28,64.245003,64.480003,63.389999,64.364998,64.364998,3154000
2016-09-29,64.089996,64.404999,62.154999,63.000000,63.000000,4784600
2016-09-30,63.580002,64.934998,63.264999,64.294998,64.294998,3332800
2016-10-03,64.074997,64.339996,63.325001,64.150002,64.150002,3406600
2016-10-04,64.605003,65.074997,63.084999,63.785000,63.785000,4675200
2016-10-05,64.364998,65.074997,64.275002,64.449997,64.449997,2869000
2016-10-06,64.209999,64.764999,63.435001,64.349998,64.349998,3105400
2016-10-07,64.555000,64.794998,63.009998,63.930000,63.930000,3773400
2016-10-10,64.875000,65.584999,64.839996,65.074997,65.074997,2495400
2016-10-11,64.940002,65.019997,61.525002,62.384998,62.384998,5401800
2016-10-12,62.450001,62.834999,61.619999,62.255001,62.255001,3419000
2016-10-13,60.955002,62.029999,59.834999,61.525002,61.525002,4351200
2016-10-14,62.355000,63.160000,61.610001,61.665001,61.665001,3408800
2016-10-17,61.650002,61.970001,60.994999,61.240002,61.240002,2327600
2016-10-18,63.375000,63.715000,62.750000,62.810001,62.810001,3207000
2016-10-19,62.695000,63.084999,62.494999,62.834999,62.834999,1960600
2016-10-20,62.544998,63.009998,61.509998,62.570000,62.570000,2914600
2016-10-21,62.705002,63.395000,62.115002,63.250000,63.250000,2443000
2016-10-24,64.529999,65.684998,64.480003,65.555000,65.555000,2860400
2016-10-25,65.614998,65.709999,64.644997,64.900002,64.900002,2488000
2016-10-26,63.650002,64.680000,63.049999,63.654999,63.654999,3971200
2016-10-27,64.434998,64.589996,62.480000,62.764999,62.764999,4293400
2016-10-28,62.169998,63.169998,61.000000,61.680000,61.680000,5956600
2016-10-31,62.279999,62.279999,61.299999,61.330002,61.330002,2371000

